event_id,event_calendar_id,event_member_id,event_content,event_title,event_comments,event_rsvp,event_approved,event_saved,event_lastupdated,event_recurring,event_start_date,event_end_date,event_title_seo,event_rating,event_post_key,event_sequence,event_all_day,event_reviews,event_ip_address,event_locked,event_featured,event_last_comment,event_last_review,event_approved_by,event_approved_on,event_location,event_rsvp_limit,event_cover_photo,event_album,event_cover_offset,event_queued_comments,event_hidden_comments,event_unapproved_reviews,event_hidden_reviews,event_venue,event_meta_data
182,1,9288,"
<p style=""margin-top:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<a href=""https://it.wikipedia.org/wiki/Guido_Keller"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;background-color:transparent;"">Guido Keller</a>'s Birthday
</p>

<p style=""margin-bottom:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<img alt=""05VM3ac.jpg"" class=""ipsImage"" src=""https://i.imgur.com/05VM3ac.jpg"" style=""vertical-align:middle;border:0px;height:auto;"" /></p>
","Guido Keller's Birthday",0,0,1,1466681915,1466681915,FREQ=YEARLY;INTERVAL=1,"2016-02-06 00:00:00",,guido-kellers-birthday,0,afd0e9e3cf54ea91f3e2bb2183968a23,0,1,0,141.0.12.127,0,0,1466681915,1466681915,9288,1466681919,,-1,monthly_2016_06/guido.jpg.3ee70e43d7510515db366bc65a5a04ac.jpg,,99,0,0,0,0,,\0
183,2,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Ljubi%C5%A1a_Savi%C4%87"" rel=""external nofollow"">Ljubiša Mauzer Savić</a>'s Death Day
</p>

<p>
	<img alt=""gtlqPiU.jpg"" class=""ipsImage"" src=""https://i.imgur.com/gtlqPiU.jpg"" /></p>
","Ljubiša Mauzer Savić's Death Day",1,0,1,1466699325,1466894327,FREQ=YEARLY;INTERVAL=1,"2016-06-07 00:00:00",,"ljubiša-mauzer-savićs-death-day",0,8a13f8270436559ef4f28d3eb30e23d4,0,1,0,82.145.222.135,0,0,1496874556,1466699325,9288,1466699416,,-1,http://ironmarch.org/uploads/monthly_2016_06/576c0e2c7c10a_Ljubia_Savi_Mauzer.jpg.1727fb0d3fe3828f0c975b9905f47e7f.jpg,,145,0,0,0,0,,\0
184,2,9288,"
<p style=""margin-top:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<a href=""https://en.wikipedia.org/wiki/Ljubi%C5%A1a_Savi%C4%87"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;background-color:transparent;"">Ljubiša Mauzer Savić</a>'s Birthday
</p>

<p style=""margin-bottom:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<img alt=""gtlqPiU.jpg"" class=""ipsImage"" src=""https://i.imgur.com/gtlqPiU.jpg"" style=""vertical-align:middle;border:0px;height:auto;"" /></p>
","Ljubiša Mauzer Savić's Birthday",0,0,1,1466699493,1466895041,FREQ=YEARLY;INTERVAL=1,"2016-08-11 00:00:00",,"ljubiša-mauzer-savićs-birthday",0,a045833ea6e38175b1d7e0c4a4955704,0,1,0,82.145.222.135,0,0,1466699493,1466699493,9288,1466699498,,-1,http://ironmarch.org/uploads/monthly_2016_06/576c0ee3b804e_Ljubia_Savi_Mauzer.jpg.7b30b8d14b2cedf5d170ddcb7e8df2ef.jpg,,139,0,0,0,0,,\0
185,9,9288,"
<p>
	First congress of Polish <a href=""https://en.wikipedia.org/wiki/National_Radical_Camp_Falanga"" rel=""external nofollow"">National Radical Movement ""Falanga""</a>
</p>

<p>
	<img alt=""ja3mWzj.png"" class=""ipsImage"" height=""670"" src=""http://i.imgur.com/ja3mWzj.png"" width=""1000"" /></p>
","First congress of Polish National Radical Movement ""Falanga""",0,0,1,1466976771,1466976771,FREQ=YEARLY;INTERVAL=1,"2016-06-28 00:00:00",,first-congress-of-polish-national-radical-movement-falanga,0,550a7c9d79685776270167e9472681d9,0,1,0,82.145.220.37,0,0,1466976771,1466976771,9288,1466976781,,-1,monthly_2016_06/falanga.png.eef31245d4c7bae98a4ceda9f760a1af.png,,509,0,0,0,0,,\0
186,3,1,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Battle_of_Poltava"" rel=""external nofollow"">Battle of Poltava</a>
</p>

<p>
	<img alt=""nsaxWi9.jpg"" class=""ipsImage"" height=""633"" src=""https://i.imgur.com/nsaxWi9.jpg"" width=""1000"" /></p>
","Battle of Poltava",2,0,1,1466976998,1466976998,FREQ=YEARLY;INTERVAL=1,"2016-07-08 00:00:00",,battle-of-poltava,0,39e55fe9c10d7ecabb11bb4c834db384,0,1,0,5.228.86.255,0,0,1499313110,1466976998,0,,,-1,monthly_2016_06/57704a4b588fc_Martens_Poltava.jpg.92ac6879e5876898468839cecb7bb7ee.jpg,,554,0,0,0,0,,\0
187,3,1,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Battle_of_the_Neva"" rel=""external nofollow"">Battle of the Neva</a>
</p>

<p>
	<img alt=""puusuGC.jpg"" class=""ipsImage"" height=""532"" src=""https://i.imgur.com/puusuGC.jpg"" width=""1000"" /></p>
","Battle of the Neva",0,0,1,1466977365,1466978590,FREQ=YEARLY;INTERVAL=1,"2016-07-15 00:00:00",,battle-of-the-neva,0,e4a9fc8c7020ec43b4d4e7d66327a1fe,0,1,0,5.228.86.255,0,0,1466977365,1466977365,0,,,-1,monthly_2016_06/puusuGC.jpg.f48f03fc9a8f178e9549d96b4823d23e.jpg,,278,0,0,0,0,,\0
188,3,1,"
<p>
	Birthday of <a href=""https://en.wikipedia.org/wiki/Ivan_the_Terrible"" rel=""external nofollow"">Ivan the Fierce</a>
</p>

<p>
	<img alt=""TVf7UJF.jpg"" class=""ipsImage"" height=""682"" src=""https://i.imgur.com/TVf7UJF.jpg"" width=""1000"" /></p>
","Birthday of Ivan the Fierce",0,0,1,1466977901,1467028687,FREQ=YEARLY;INTERVAL=1,"2016-08-25 00:00:00",,birthday-of-ivan-the-fierce,0,afb252ed57e438004862f502d64a6bcb,0,1,0,5.228.86.255,0,0,1466977901,1466977901,0,,,-1,monthly_2016_06/TVf7UJF.jpg.2c985bafdb7ac0057753feaa07c193e7.jpg,,190,0,0,0,0,,\0
189,3,1,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Battle_of_Kulikovo"" rel=""external nofollow"">Battle of Kulikovo</a>
</p>

<p>
	<img alt=""FuLd2Ki.jpg"" class=""ipsImage"" src=""https://i.imgur.com/FuLd2Ki.jpg"" /></p>
","Battle of Kulikovo",0,0,1,1466978662,1466978662,FREQ=YEARLY;INTERVAL=1,"2016-09-21 00:00:00",,battle-of-kulikovo,0,d1fff86327f63159c2b73347ab736c2b,0,1,0,5.228.86.255,0,0,1466978662,1466978662,0,,,-1,monthly_2016_06/FuLd2Ki.jpg.fba59558716d9c770218feca9b0f7d88.jpg,,245,0,0,0,0,,\0
190,3,1,"
<p>
	<a href=""https://en.wikipedia.org/wiki/1993_Russian_constitutional_crisis"" rel=""external nofollow"">Black October</a>
</p>

<p>
	<img alt=""yttY41E.jpg"" class=""ipsImage"" src=""https://i.imgur.com/yttY41E.jpg"" /></p>
","Black October",0,0,1,1466980018,1466980018,FREQ=YEARLY;INTERVAL=1,"2016-10-04 00:00:00",,black-october,0,0a7b0967f8c51de62a37801350bf3c07,0,1,0,5.228.86.255,0,0,1466980018,1466980018,0,,,-1,monthly_2016_06/yttY41E.jpg.d80f5271534f7e2c4528cd70b39593ae.jpg,,250,0,0,0,0,,\0
191,3,1,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Alexander_Suvorov"" rel=""external nofollow"">Alexander Suvorov</a>'s Birthday
</p>

<p>
	<img alt=""vYpE0A3.jpg"" class=""ipsImage"" src=""https://i.imgur.com/vYpE0A3.jpg"" /></p>
","Alexander Suvorov's Birthday",0,0,1,1467028186,1467028186,FREQ=YEARLY;INTERVAL=1,"2016-11-24 00:00:00",,alexander-suvorovs-birthday,0,098ebd95de5919c57292ad79bc80fd88,0,1,0,5.228.86.255,0,0,1467028186,1467028186,0,,,-1,monthly_2016_06/30.11_suvorov.jpg.8a3c75798df68d78394dfc75c7250e82.jpg,,292,0,0,0,0,,\0
192,3,1,"
<p>
	Death Day of <a href=""https://en.wikipedia.org/wiki/Ivan_the_Terrible"" rel=""external nofollow"">Ivan the Fierce</a>
</p>

<p>
	<img alt=""TVf7UJF.jpg"" class=""ipsImage"" height=""682"" src=""https://i.imgur.com/TVf7UJF.jpg"" width=""1000"" /></p>
","Death Day of Ivan the Fierce",0,0,1,1467028717,1467028717,FREQ=YEARLY;INTERVAL=1,"2017-03-18 00:00:00",,death-day-of-ivan-the-fierce,0,fdaf9d294e34ef0b63a7c246e3b3d8c3,0,1,0,5.228.86.255,0,0,1467028717,1467028717,0,,,-1,monthly_2016_06/TVf7UJF.jpg.5f5175067e72d384a275f40088fd317d.jpg,,190,0,0,0,0,,\0
193,3,1,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Battle_on_the_Ice"" rel=""external nofollow"">Battle on the Ice</a>
</p>

<p>
	<img alt=""TNqTKVe.jpg"" class=""ipsImage"" height=""499"" src=""https://i.imgur.com/TNqTKVe.jpg"" width=""1000"" /></p>
","Battle on the Ice",0,0,1,1467029722,1467029722,FREQ=YEARLY;INTERVAL=1,"2017-04-05 00:00:00",,battle-on-the-ice,0,2e8b0b151dc51b9e077b591bb37dfeee,0,1,0,5.228.86.255,0,0,1467029722,1467029722,0,,,-1,http://ironmarch.org/uploads/monthly_2016_06/1242-batalla-del-lago-peipus-box-art-zvezda1.jpg.b123080f5d3fce29614232670ebb716f.jpg,,0,0,0,0,0,,\0
194,3,1,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Alexander_Suvorov"" rel=""external nofollow"">Alexander Suvorov</a>'s Death Day
</p>

<p>
	<img alt=""vYpE0A3.jpg"" class=""ipsImage"" src=""https://i.imgur.com/vYpE0A3.jpg"" /></p>
","Alexander Suvorov's Death Day",0,0,1,1467029922,1467029922,FREQ=YEARLY;INTERVAL=1,"2017-05-18 00:00:00",,alexander-suvorovs-death-day,0,2cf44c1f56026faa8f3d71c7e259973c,0,1,0,5.228.86.255,0,0,1467029922,1467029922,0,,,-1,monthly_2016_06/30.11_suvorov.jpg.e04fa37f2ced17dc99e0a72ded1ad602.jpg,,296,0,0,0,0,,\0
195,2,9288,"
<p style=""margin-top:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<a href=""https://en.wikipedia.org/wiki/Pavle_%C4%90uri%C5%A1i%C4%87"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;background-color:transparent;"">Pavle Đurišić</a>'s Birthday
</p>

<p style=""margin-bottom:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<img alt=""wBvZgb3.jpg"" class=""ipsImage"" src=""http://i.imgur.com/wBvZgb3.jpg"" style=""vertical-align:middle;border:0px;height:auto;"" /></p>
","Pavle Đurišić's Birthday",0,0,1,1468008333,1468008333,FREQ=YEARLY;INTERVAL=1,"2016-07-09 00:00:00",,"pavle-đurišićs-birthday",0,940a545eea4c6b1f590314837f1f9444,0,1,0,82.145.222.52,0,0,1468008333,1468008333,9288,1468008336,,-1,monthly_2016_07/wBvZgb3.jpg.9362567d803085264de91bfe4ed8c158.jpg,,84,0,0,0,0,,\0
196,2,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Peter_I_of_Serbia"" rel=""external nofollow"">King Peter I Krađorđević</a>'s Birthday
</p>

<p>
	<img alt=""eWwryIf.jpg"" class=""ipsImage"" height=""750"" src=""http://i.imgur.com/eWwryIf.jpg"" width=""547"" /></p>
","King Peter I Karađorđević's Birthday",0,0,1,1468008545,1468008545,FREQ=YEARLY;INTERVAL=1,"2016-07-11 00:00:00",,"king-peter-i-karađorđevićs-birthday",0,d48cbcb73669069723f45a4e006511f8,0,1,0,82.145.222.52,0,0,1468008545,1468008545,9288,1468008549,,-1,monthly_2016_07/PetarI-Karadjordjevic.jpg.d321796e8f9aa8c2c2bc5b778ecd9f1b.jpg,,304,0,0,0,0,,\0
197,7,9288,"
<p>
	Publication of <a href=""https://en.wikipedia.org/wiki/Mein_Kampf"" rel=""external nofollow"">Mein Kampf</a>
</p>

<p>
	<img alt=""TfklS2z.jpg"" class=""ipsImage"" src=""http://i.imgur.com/TfklS2z.jpg"" /></p>

<p>
	 
</p>
","Publication of Mein Kampf",2,0,1,1468008688,1498811439,FREQ=YEARLY;INTERVAL=1,"2016-07-18 00:00:00",,publication-of-mein-kampf,0,00cfd80fa308095cc17938ff2f74bd85,0,1,0,82.145.222.52,0,0,1500400512,1468008688,9288,1468008693,,0,http://ironmarch.org/uploads/monthly_2016_07/Mein_Kampf_dust_jacket.jpeg.3f48340f5906fdb263e5c5847ebbf305.jpeg,,224,0,0,0,0,,\0
199,2,9288,"
<p style=""margin-top:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<a href=""https://en.wikipedia.org/wiki/%C5%BDivojin_Mi%C5%A1i%C4%87"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">Živojin Mišić</a>'s Birthday
</p>

<p style=""margin-bottom:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<img alt=""NVRhZmi.jpg"" class=""ipsImage"" src=""http://i.imgur.com/NVRhZmi.jpg"" style=""vertical-align:middle;border:0px;height:auto;"" /></p>
","Živojin Mišić's Birthday",0,0,1,1468009007,1468009007,FREQ=YEARLY;INTERVAL=1,"2016-07-19 00:00:00",,"živojin-mišićs-birthday",0,1c31eb6bd48983ef98cd20fde8bc44cc,0,1,0,82.145.222.52,0,0,1468009007,1468009007,9288,1468009011,,-1,monthly_2016_07/NVRhZmi.jpg.ba4b8d85626f45f6df32a8c3ab70f01e.jpg,,122,0,0,0,0,,\0
200,2,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Gavrilo_Princip"" rel=""external nofollow"">Gavrilo Princip</a>'s Birthday
</p>

<p>
	<img alt=""XziSMxo.jpg"" class=""ipsImage"" src=""http://i.imgur.com/XziSMxo.jpg"" /></p>
","Gavrilo Princip's Birthday",0,0,1,1468009177,1468009177,FREQ=YEARLY;INTERVAL=1,"2016-07-25 00:00:00",,gavrilo-princips-birthday,0,1d6eed390818e7216576a6e437a1aebc,0,1,0,82.145.222.52,0,0,1468009177,1468009177,9288,1468009180,,-1,monthly_2016_07/57800acd91578_Srpski_rodoljub_Gavrilo_P._Princip_(1894-1918)_-_Sarajevo_1914.jpg.49c5964b63be7339aff589afacb0269b.jpg,,175,0,0,0,0,,\0
201,2,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Kara%C4%91or%C4%91e"" rel=""external nofollow"">Đorđe Petrović - Karađorđe</a>'s Death Day
</p>

<p>
	<img alt=""Zf8d0CE.png"" class=""ipsImage"" src=""http://i.imgur.com/Zf8d0CE.png"" /></p>
","Đorđe Petrović - Karađorđe's Death Day",0,0,1,1468009432,1468009432,FREQ=YEARLY;INTERVAL=1,"2016-07-24 00:00:00",,"đorđe-petrović-karađorđes-death-day",0,7fb10e34f1230ccede886723fb18e79c,0,1,0,82.145.222.52,0,0,1468009432,1468009432,9288,1468009443,,-1,monthly_2016_07/Djordje_Petrovic_rad_Pavela_Paje_Jovanovica_(crkva_Zahvalnica).png.d41b27d306927aaf37211db877cd6793.png,,127,0,0,0,0,,\0
202,2,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Battle_of_Velbazhd"" rel=""external nofollow"">Battle of Velbazhd</a>
</p>

<p>
	<img alt=""2G3vdhv.jpg"" class=""ipsImage"" src=""http://i.imgur.com/2G3vdhv.jpg"" /></p>
","Battle of Velbazhd",0,0,1,1468009756,1468009756,FREQ=YEARLY;INTERVAL=1,"2016-07-28 00:00:00",,battle-of-velbazhd,0,e7e474e420ad22e2dc6b30e5e84bd418,0,1,0,82.145.222.52,0,0,1468009756,1468009756,9288,1468009769,,-1,monthly_2016_07/2637331.jpg.45d2173f76878aad02113eaa2d38b014.jpg,,92,0,0,0,0,,\0
203,2,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Battle_of_Vu%C4%8Dji_Do"" rel=""external nofollow"">Battle of Vučiji Do</a>
</p>

<p>
	<img alt=""mx1MX5C.jpg"" class=""ipsImage"" src=""http://i.imgur.com/mx1MX5C.jpg"" /></p>
","Battle of Vučiji Do",0,0,1,1468009919,1468009919,FREQ=YEARLY;INTERVAL=1,"2016-07-18 00:00:00",,"battle-of-vučiji-do",0,f40c0e16c04ccc7fc677f4531518f968,0,1,0,82.145.222.52,0,0,1468009919,1468009919,9288,1468009929,,-1,monthly_2016_07/17891351.jpg.6ffe53d4b6586ad0d26a85ecef7c79d2.jpg,,237,0,0,0,0,,\0
204,9,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/2011_Norway_attacks"" rel=""external nofollow"">Breivik's Terror Attack</a>
</p>

<p>
	<img alt=""U9xirCo.jpg"" class=""ipsImage"" height=""598"" src=""http://i.imgur.com/U9xirCo.jpg"" width=""1000"" /></p>
","Breivik's Terror Attack",3,0,1,1468010409,1468010409,FREQ=YEARLY;INTERVAL=1,"2016-07-22 00:00:00",,breiviks-terror-attack,0,c926373627544fa4742edb621ac458f1,0,1,0,82.145.222.52,0,0,1500783327,1468010409,9288,1468010417,,-1,http://ironmarch.org/uploads/monthly_2016_07/0PAaii6.jpg.da26c5b05e8d42898c8bca2f3ebacd4f.jpg,,0,0,0,0,0,,\0
205,3,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Execution_of_the_Romanov_family"" rel=""external nofollow"">Execution of the Romanov family</a>
</p>

<p>
	<img alt=""gARDoaW.jpg"" class=""ipsImage"" src=""http://i.imgur.com/gARDoaW.jpg"" /></p>
","Execution of the Romanov family",0,0,1,1468010622,1468010622,FREQ=YEARLY;INTERVAL=1,"2016-07-17 00:00:00",,execution-of-the-romanov-family,0,267ee1b7b17fcd3e4667548feb2e43eb,0,1,0,82.145.222.52,0,0,1468010622,1468010622,9288,1468010629,,-1,monthly_2016_07/69qaj72inz.jpg.53ca5aac29b043dd5e3732d64e4452e0.jpg,,477,0,0,0,0,,\0
206,6,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Ion_Dragoumis"" rel=""external nofollow"">Ion Dragoumis</a> Death Day
</p>

<p>
	<img alt=""9KfmKJL.jpg"" class=""ipsImage"" src=""https://i.imgur.com/9KfmKJL.jpg"" /></p>
","Ion Dragoumis Death Day",0,0,1,1470006419,1470006419,FREQ=YEARLY;INTERVAL=1,"2016-07-31 00:00:00",,ion-dragoumis-death-day,0,73fd94605a781ee9a18037b41348e0bf,0,1,0,82.145.221.127,0,0,1470006419,1470006419,9288,1470006425,,-1,monthly_2016_07/Ion_Dragoumis-1.jpg.212d627247e13fd0a13f0eee5ab1dcb2.jpg,,127,0,0,0,0,,\0
207,9,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Andrej_Hlinka"" rel=""external nofollow"">Andrej Hlinka</a>'s Death Day
</p>

<p>
	<img alt=""kSp4JSE.jpg"" class=""ipsImage"" src=""https://i.imgur.com/kSp4JSE.jpg"" /></p>
","Andrej Hlinka's Death Day",1,0,1,1471170219,1471170219,FREQ=YEARLY;INTERVAL=1,"2016-08-16 00:00:00",,andrej-hlinkas-death-day,0,b9ad405e7ccc7c9c8db954547cf7156c,0,1,0,185.26.180.166,0,0,1502622999,1471170219,9288,1471170224,,-1,monthly_2016_08/Andrej_hlinka.jpg.8248ace7e672ba573be8dcb4f2348ab2.jpg,,155,0,0,0,0,,\0
208,9,9288,"
<p style=""margin-top:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<a href=""https://en.wikipedia.org/wiki/Andrej_Hlinka"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;background-color:transparent;"">Andrej Hlinka</a>'s Birthday
</p>

<p style=""margin-bottom:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<img alt=""kSp4JSE.jpg"" class=""ipsImage"" src=""https://i.imgur.com/kSp4JSE.jpg"" style=""vertical-align:middle;border:0px;height:auto;"" /></p>
","Andrej Hlinka's Birthday",1,0,1,1471170278,1471170278,FREQ=YEARLY;INTERVAL=1,"2016-09-27 00:00:00",,andrej-hlinkas-birthday,0,6d230cbede7926ce5880231203caa8f4,0,1,0,185.26.180.166,0,0,1505997889,1471170278,9288,1471170283,,-1,monthly_2016_08/Andrej_hlinka.jpg.b3bde7ff2c587f8c368a4b3fa7a937fa.jpg,,153,0,0,0,0,,\0
209,9,9288,"
<p>
	Foundation of <a href=""https://en.wikipedia.org/wiki/Slovak_People%27s_Party"" rel=""external nofollow"">Slovak People's Party</a>
</p>

<p>
	<img alt=""KY6GaEa.png"" class=""ipsImage"" height=""652"" src=""https://i.imgur.com/KY6GaEa.png"" width=""1000"" /></p>
","Foundation of Slovak People's Party",1,0,1,1471170439,1471170439,FREQ=YEARLY;INTERVAL=1,"2016-07-29 00:00:00",,foundation-of-slovak-peoples-party,0,81a42318863bfaf38a471c72c4d4ab12,0,1,0,185.26.180.166,0,0,1501266466,1471170439,9288,1471170444,,-1,monthly_2016_08/57b0477c238f4_Flag_of_the_Hlinka_party_(19381945)_variant_1.svg.png.83bf9c4ec8be7b976d5b3d9fe80c947e.png,,527,0,0,0,0,,\0
210,2,9288,"
<p>
	Formation of <a href=""https://en.wikipedia.org/wiki/Serbian_Volunteer_Corps_(World_War_II)"" rel=""external nofollow"">Serbian Volunteer Corps</a>
</p>

<p>
	<img alt=""UCjJl4z.png"" class=""ipsImage"" src=""https://i.imgur.com/UCjJl4z.png"" /></p>
","Formation of Serbian Volunteer Corps",0,0,1,1471170671,1471170671,FREQ=YEARLY;INTERVAL=1,"2016-09-17 00:00:00",,formation-of-serbian-volunteer-corps,0,088354c94dfa975a9426e1224d1268c1,0,1,0,185.26.180.166,0,0,1471170671,1471170671,9288,1471170676,,-1,monthly_2016_08/dobrovoljacki-krst.png.6660ae86f161ee54d96a6426f4407d4c.png,,170,0,0,0,0,,\0
211,2,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Milo%C5%A1_Crnjanski"" rel=""external nofollow"">Miloš Crnjanski</a>'s Birthday
</p>

<p>
	<img alt=""dTSEkXa.jpg"" class=""ipsImage"" src=""https://i.imgur.com/dTSEkXa.jpg"" /></p>
","Miloš Crnjanski's Birthday",0,0,1,1471958603,1471958603,FREQ=YEARLY;INTERVAL=1,"2016-10-26 00:00:00",,"miloš-crnjanskis-birthday",0,353555ccfbe90c3e0a29361609d0757b,0,1,0,82.145.222.70,0,0,1471958603,1471958603,9288,1471958688,,-1,monthly_2016_08/57bc4e44abaac_Milo_Crnjanski_1914.jpg.c42e74ce54f0dd30a567a2e033ab1528.jpg,,290,0,0,0,0,,\0
212,2,9288,"
<p style=""margin-top:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<a href=""https://en.wikipedia.org/wiki/Milo%C5%A1_Crnjanski"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;background-color:transparent;"">Miloš Crnjanski</a>'s Death Day
</p>

<p style=""margin-bottom:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<img alt=""dTSEkXa.jpg"" class=""ipsImage"" src=""https://i.imgur.com/dTSEkXa.jpg"" style=""vertical-align:middle;border:0px;height:auto;"" /></p>
","Miloš Crnjanski's Death Day",0,0,1,1471958749,1471958749,FREQ=YEARLY;INTERVAL=1,"2016-11-30 00:00:00",,"miloš-crnjanskis-death-day",0,fe49335e209a5e1b523bb61f030f4ebe,0,1,0,82.145.222.70,0,0,1471958749,1471958749,9288,1471958754,,-1,monthly_2016_08/57bc4edb70022_Milo_Crnjanski_1914.jpg.9b26857a5743f79ecabfa33514ef2faa.jpg,,291,0,0,0,0,,\0
